user_id,item_id,rating,decade
438,50,5,1970.0
377,56,4,1990.0
412,193,4,1980.0
336,1230,2,1990.0
401,485,4,1960.0
336,926,1,1990.0
102,577,3,1990.0
117,1014,3,1990.0
291,284,4,1990.0
10,474,4,1960.0
110,550,3,1990.0
270,77,2,1990.0
389,705,5,1950.0
90,1020,5,1940.0
87,90,2,1990.0
13,379,1,1990.0
290,515,3,1990.0
286,167,5,1980.0
91,526,4,1950.0
384,748,4,1990.0
313,542,3,1990.0
425,273,4,1990.0
393,202,3,1990.0
75,118,3,1990.0
43,51,1,1990.0
208,70,3,1990.0
120,125,4,1990.0
295,496,5,1940.0
332,174,5,1980.0
186,95,3,1990.0
200,739,4,1990.0
370,153,2,1980.0
380,300,3,1990.0
20,87,5,1990.0
394,423,5,1980.0
452,641,3,1950.0
137,597,5,1990.0
241,302,3,1990.0
178,39,2,1990.0
204,874,3,1990.0
131,285,5,1990.0
59,173,5,1980.0
160,412,3,1990.0
44,161,4,1980.0
28,258,5,1990.0
436,546,3,1990.0
276,198,5,1990.0
275,435,3,1960.0
110,423,4,1980.0
456,294,1,1990.0
457,366,4,1990.0
406,24,3,1990.0
450,2,4,1990.0
234,434,3,1950.0
23,109,3,1990.0
21,320,3,1990.0
1,170,5,1980.0
436,66,5,1990.0
385,1021,5,1960.0
222,825,3,1990.0
391,222,2,1990.0
462,895,4,1990.0
268,288,4,1990.0
21,706,2,1990.0
207,527,4,1980.0
291,288,5,1990.0
60,524,4,1940.0
438,9,4,1990.0
297,69,3,1990.0
461,50,3,1970.0
447,252,3,1990.0
92,82,2,1990.0
28,443,4,1960.0
417,1550,3,1990.0
204,303,5,1990.0
201,658,3,1990.0
103,252,2,1990.0
321,190,4,1980.0
22,651,4,1980.0
279,407,4,1990.0
13,547,1,1990.0
198,198,4,1990.0
437,423,5,1980.0
404,328,4,1990.0
452,61,1,1990.0
409,527,4,1980.0
5,381,1,1990.0
450,237,5,1990.0
244,856,5,1990.0
308,482,5,1950.0
365,272,4,1990.0
72,7,1,1990.0
178,260,1,1990.0
222,1218,1,1990.0
313,391,3,1990.0
128,196,5,1980.0
322,188,3,1980.0
405,1066,1,1990.0
312,372,3,1990.0
421,238,5,1980.0
313,23,4,1990.0
168,9,1,1990.0
215,176,5,1980.0
168,930,3,1990.0
59,756,2,1990.0
374,466,5,1990.0
244,959,4,1990.0
385,486,2,1950.0
425,448,2,1970.0
200,419,4,1960.0
18,663,4,1970.0
59,64,5,1990.0
288,346,5,1990.0
177,23,5,1990.0
7,99,5,1930.0
145,688,4,1990.0
401,154,1,1970.0
189,89,5,1980.0
367,234,4,1970.0
119,755,1,1990.0
279,156,4,1990.0
324,322,4,1990.0
450,39,4,1990.0
246,831,1,1990.0
79,1022,5,1990.0
174,723,5,1990.0
255,322,2,1990.0
109,67,5,1990.0
199,508,4,1990.0
209,333,2,1990.0
314,1473,4,1930.0
190,539,2,1990.0
151,209,4,1980.0
109,173,5,1980.0
92,500,4,1990.0
435,343,5,1990.0
263,496,5,1940.0
90,609,5,1950.0
457,500,5,1990.0
234,1064,4,1940.0
329,282,3,1990.0
145,732,4,1990.0
4,271,4,1990.0
90,151,2,1970.0
194,939,3,1990.0
264,240,4,1990.0
231,289,4,1990.0
316,507,3,1950.0
416,1012,4,1990.0
83,597,2,1990.0
378,959,3,1990.0
94,7,4,1990.0
298,511,4,1960.0
92,56,5,1990.0
170,288,3,1990.0
435,434,2,1950.0
346,571,3,1990.0
189,198,4,1990.0
311,584,3,1990.0
276,734,1,1990.0
222,318,5,1990.0
417,250,4,1990.0
335,333,4,1990.0
459,596,3,1990.0
95,190,4,1980.0
13,757,3,1990.0
117,179,5,1970.0
409,173,3,1980.0
245,21,3,1990.0
247,269,4,1990.0
437,727,3,1990.0
230,141,4,1950.0
213,199,5,1950.0
116,872,3,1990.0
407,179,3,1970.0
299,606,4,1950.0
13,234,5,1970.0
331,475,3,1990.0
460,327,4,1990.0
18,404,4,1940.0
431,879,3,1990.0
346,147,4,1990.0
393,470,4,1990.0
95,597,3,1990.0
59,670,4,1990.0
389,510,3,1950.0
161,309,2,1990.0
435,410,5,1990.0
416,213,5,1980.0
313,662,3,1980.0
22,665,1,1990.0
276,325,3,1990.0
405,423,5,1980.0
70,175,3,1980.0
321,45,4,1990.0
363,44,3,1990.0
210,926,2,1990.0
459,194,3,1970.0
48,647,4,1980.0
251,1012,4,1990.0
385,1097,5,1990.0
224,366,3,1990.0
90,515,5,1990.0
335,258,1,1990.0
327,1019,3,1980.0
268,1476,2,1940.0
125,474,3,1960.0
398,663,2,1970.0
194,100,4,1990.0
64,300,3,1990.0
297,53,3,1990.0
450,778,3,1990.0
417,77,3,1990.0
1,38,3,1990.0
199,1,1,1990.0
249,250,4,1990.0
308,213,4,1980.0
316,191,5,1980.0
303,2,3,1990.0
347,273,5,1990.0
15,926,1,1990.0
134,316,4,1990.0
269,1017,5,1990.0
124,98,4,1990.0
379,179,5,1970.0
399,969,3,1960.0
139,1176,4,1990.0
457,243,2,1990.0
222,233,2,1990.0
316,276,2,1990.0
96,185,5,1960.0
334,945,4,1960.0
137,121,5,1990.0
334,531,5,1990.0
339,56,5,1990.0
1,9,5,1990.0
215,23,3,1990.0
405,1110,1,1990.0
336,41,3,1990.0
454,479,4,1950.0
159,918,4,1990.0
451,360,3,1990.0
7,565,4,1990.0
405,463,1,1990.0
144,173,5,1980.0
269,502,3,1970.0
255,245,1,1990.0
346,132,4,1930.0
387,184,3,1990.0
194,1045,2,1990.0
399,93,3,1990.0
50,288,4,1990.0
238,125,3,1990.0
322,150,4,1990.0
354,792,4,1990.0
385,455,4,1990.0
405,227,1,1990.0
207,1333,3,1990.0
312,512,3,1980.0
90,216,5,1980.0
59,1005,5,1990.0
250,50,5,1970.0
249,298,4,1990.0
214,527,4,1980.0
429,1545,2,1990.0
37,68,5,1990.0
180,729,5,1990.0
405,197,4,1960.0
250,687,1,1990.0
374,120,3,1990.0
43,211,4,1970.0
392,268,5,1990.0
457,527,5,1980.0
364,875,3,1990.0
405,393,4,1990.0
450,815,3,1990.0
144,213,4,1980.0
246,758,1,1990.0
346,550,4,1990.0
73,59,5,1990.0
344,73,3,1990.0
387,1537,4,1990.0
363,333,1,1990.0
268,284,3,1990.0
467,1017,2,1990.0
271,107,1,1990.0
233,509,4,1980.0
149,262,1,1990.0
43,278,3,1990.0
130,343,4,1990.0
304,294,4,1990.0
438,321,5,1990.0
9,276,4,1990.0
397,302,5,1990.0
73,135,5,1960.0
330,118,5,1990.0
457,1030,2,1990.0
256,98,5,1990.0
449,224,4,1990.0
426,527,3,1980.0
105,324,4,1990.0
468,926,2,1990.0
13,89,4,1980.0
84,245,4,1990.0
18,762,3,1990.0
328,448,3,1970.0
279,474,5,1960.0
181,137,2,1990.0
145,259,3,1990.0
102,667,3,1970.0
213,214,5,1980.0
106,1028,3,1990.0
450,708,4,1980.0
416,966,5,1950.0
308,23,5,1990.0
90,965,5,1950.0
207,15,4,1990.0
82,97,4,1990.0
347,597,3,1990.0
62,710,3,1980.0
91,211,2,1970.0
119,52,3,1990.0
222,183,4,1970.0
355,358,4,1990.0
99,815,2,1990.0
380,573,1,1990.0
160,405,3,1990.0
273,315,4,1990.0
116,193,4,1980.0
299,289,3,1990.0
130,305,4,1990.0
437,166,4,1980.0
422,1,3,1990.0
452,27,5,1990.0
64,405,3,1990.0
328,595,3,1990.0
94,525,5,1940.0
70,405,3,1990.0
457,164,4,1980.0
380,529,3,1980.0
423,355,3,1990.0
431,323,3,1990.0
62,9,4,1990.0
90,617,4,1930.0
339,269,5,1990.0
121,792,3,1990.0
458,191,5,1980.0
267,566,3,1990.0
181,294,2,1990.0
145,771,2,1990.0
179,893,2,1990.0
90,493,5,1930.0
223,620,2,1990.0
315,461,4,1990.0
363,258,3,1990.0
11,750,5,1990.0
293,549,3,1990.0
77,133,2,1930.0
450,400,3,1990.0
10,82,4,1990.0
109,1060,4,1990.0
466,308,1,1990.0
339,89,5,1980.0
280,77,3,1990.0
12,170,4,1980.0
92,208,4,1970.0
344,357,5,1970.0
426,199,5,1950.0
233,501,3,1940.0
393,316,5,1990.0
416,1478,2,1990.0
102,327,2,1990.0
426,651,4,1980.0
90,52,5,1990.0
439,242,5,1990.0
328,177,3,1960.0
393,99,3,1930.0
405,1391,1,1990.0
405,1168,1,1990.0
256,583,5,1990.0
90,127,4,1970.0
17,117,3,1990.0
360,10,5,1990.0
435,729,2,1990.0
272,79,5,1990.0
95,532,4,1990.0
74,354,3,1990.0
323,238,4,1980.0
437,5,2,1990.0
363,557,1,1990.0
389,526,3,1950.0
437,214,4,1980.0
10,510,5,1950.0
327,672,2,1990.0
249,114,5,1990.0
312,1167,4,1990.0
7,465,4,1990.0
437,50,5,1970.0
422,100,4,1990.0
159,273,5,1990.0
157,476,1,1990.0
64,168,5,1970.0
233,603,4,1950.0
28,11,4,1990.0
445,291,2,1990.0
447,300,4,1990.0
224,286,3,1990.0
401,248,3,1990.0
174,158,2,1980.0
83,64,5,1990.0
345,381,4,1990.0
59,845,5,1990.0
355,242,4,1990.0
393,161,4,1980.0
378,768,4,1990.0
276,98,5,1990.0
404,342,3,1990.0
259,179,4,1970.0
169,211,5,1970.0
301,607,4,1940.0
32,508,4,1990.0
405,949,5,1990.0
381,89,5,1980.0
174,433,5,1980.0
367,769,3,1990.0
322,64,5,1990.0
79,582,5,1990.0
435,216,3,1980.0
312,71,4,1990.0
186,243,2,1990.0
375,525,4,1940.0
430,253,1,1990.0
412,508,4,1990.0
399,228,2,1980.0
373,1113,1,1990.0
94,1118,4,1970.0
2,277,4,1990.0
378,724,3,1990.0
6,536,4,1990.0
268,391,3,1990.0
468,461,4,1990.0
158,20,4,1990.0
379,203,4,1990.0
4,300,5,1990.0
207,841,3,1990.0
432,250,1,1990.0
186,1016,5,1990.0
194,491,3,1930.0
81,1,4,1990.0
148,432,5,1940.0
416,202,4,1990.0
38,112,5,1990.0
195,47,5,1990.0
343,463,4,1990.0
378,231,3,1990.0
399,364,4,1990.0
426,848,4,1940.0
456,448,3,1970.0
299,204,4,1980.0
200,58,4,1990.0
257,324,5,1990.0
399,67,3,1990.0
75,413,2,1990.0
49,1066,2,1990.0
314,1229,2,1990.0
437,658,4,1990.0
389,965,5,1950.0
13,23,5,1990.0
11,168,3,1970.0
115,237,2,1990.0
345,196,5,1980.0
37,89,4,1980.0
332,106,4,1990.0
276,258,5,1990.0
422,358,2,1990.0
294,1079,2,1990.0
82,238,3,1980.0
430,237,5,1990.0
297,447,4,1970.0
18,403,3,1980.0
87,405,4,1990.0
201,223,4,1990.0
347,172,5,1980.0
55,597,2,1990.0
308,31,3,1990.0
373,215,4,1980.0
320,95,3,1990.0
437,283,1,1990.0
326,89,4,1980.0
312,653,5,1950.0
328,333,3,1990.0
330,67,4,1990.0
145,12,5,1990.0
95,815,3,1990.0
323,204,3,1980.0
158,430,5,1930.0
89,269,5,1990.0
176,347,4,1990.0
13,435,5,1960.0
144,68,2,1990.0
139,296,4,1990.0
182,257,3,1990.0
7,584,4,1990.0
82,588,5,1990.0
94,318,5,1990.0
65,378,5,1990.0
301,474,4,1960.0
313,768,3,1990.0
345,1221,3,1990.0
308,495,3,1950.0
292,20,2,1990.0
293,26,3,1990.0
460,257,2,1990.0
49,218,2,1990.0
437,485,4,1960.0
246,250,4,1990.0
402,245,1,1990.0
343,358,1,1990.0
416,168,5,1970.0
442,591,3,1990.0
349,20,5,1990.0
334,111,3,1990.0
243,14,3,1990.0
267,29,3,1990.0
458,318,4,1990.0
109,1222,4,1990.0
102,230,2,1980.0
416,85,3,1990.0
194,485,3,1960.0
269,928,1,1990.0
1,246,5,1990.0
406,22,3,1990.0
181,471,2,1990.0
269,425,5,1990.0
201,773,4,1990.0
411,451,4,1970.0
328,383,3,1990.0
333,300,4,1990.0
442,22,2,1990.0
197,188,3,1980.0
43,88,5,1990.0
457,720,3,1990.0
54,829,2,1990.0
37,550,4,1990.0
210,411,3,1990.0
11,370,3,1990.0
151,627,2,1990.0
212,382,5,1990.0
347,233,5,1990.0
380,183,4,1970.0
330,370,4,1990.0
284,301,5,1990.0
468,642,3,1990.0
292,214,3,1980.0
268,10,4,1990.0
299,473,3,1990.0
374,844,4,1990.0
59,83,4,1990.0
253,273,3,1990.0
117,743,1,1990.0
215,270,3,1990.0
223,929,3,1990.0
452,506,3,1950.0
91,520,4,1960.0
367,53,4,1990.0
301,42,4,1990.0
406,127,4,1970.0
246,38,2,1990.0
381,607,4,1940.0
268,710,3,1980.0
383,302,4,1990.0
413,326,3,1990.0
347,68,5,1990.0
459,1060,1,1990.0
339,45,5,1990.0
437,65,4,1990.0
339,179,5,1970.0
18,845,3,1990.0
356,326,4,1990.0
174,1074,4,1990.0
286,768,3,1990.0
264,204,5,1980.0
255,829,1,1990.0
234,419,4,1960.0
299,288,3,1990.0
184,657,4,1960.0
239,527,5,1980.0
459,216,3,1980.0
268,47,1,1990.0
373,195,4,1980.0
257,1472,2,1990.0
327,147,2,1990.0
17,150,5,1990.0
26,413,2,1990.0
2,282,4,1990.0
141,756,3,1990.0
271,495,5,1950.0
417,431,4,1980.0
204,242,5,1990.0
265,237,5,1990.0
144,24,4,1990.0
363,444,4,1950.0
22,187,5,1970.0
246,444,4,1950.0
13,550,4,1990.0
380,614,3,1950.0
194,642,2,1990.0
94,154,5,1970.0
42,1,5,1990.0
38,200,5,1980.0
277,237,4,1990.0
297,271,2,1990.0
343,175,5,1980.0
262,974,3,1990.0
330,1084,5,1990.0
224,1058,3,1990.0
430,547,2,1990.0
215,380,3,1990.0
13,538,1,1990.0
38,69,5,1990.0
334,174,4,1980.0
450,495,4,1950.0
299,345,4,1990.0
233,71,5,1990.0
262,1035,3,1990.0
222,450,3,1980.0
57,111,4,1990.0
406,187,2,1970.0
385,111,2,1990.0
373,949,4,1990.0
312,186,3,1980.0
324,872,5,1990.0
65,956,4,1990.0
250,501,5,1940.0
435,465,2,1990.0
308,648,4,1950.0
472,401,4,1990.0
216,122,5,1990.0
417,139,3,1960.0
435,929,2,1990.0
347,271,1,1990.0
373,414,3,1980.0
239,318,1,1990.0
406,1008,4,1990.0
160,844,3,1990.0
339,637,4,1980.0
145,554,3,1990.0
328,273,3,1990.0
348,831,4,1990.0
416,501,5,1940.0
334,1016,3,1990.0
280,158,2,1980.0
374,254,3,1990.0
387,403,3,1980.0
269,707,2,1990.0
405,1580,1,1930.0
258,333,2,1990.0
456,662,4,1980.0
87,132,5,1930.0
113,268,4,1990.0
453,356,2,1990.0
343,11,5,1990.0
151,136,4,1930.0
5,99,3,1930.0
151,1286,5,1930.0
150,151,4,1970.0
89,875,3,1990.0
299,185,3,1960.0
221,568,4,1990.0
219,269,5,1990.0
407,432,4,1940.0
222,636,4,1980.0
189,131,4,1960.0
239,91,4,1990.0
465,202,4,1990.0
43,283,2,1990.0
326,613,5,1930.0
458,387,4,1990.0
378,295,3,1990.0
160,640,3,1980.0
11,70,4,1990.0
472,11,5,1990.0
252,14,4,1990.0
125,364,3,1990.0
425,324,3,1990.0
200,99,5,1930.0
73,650,3,1950.0
450,382,3,1990.0
349,120,3,1990.0
145,150,5,1990.0
13,669,1,1990.0
405,1268,1,1990.0
116,1013,3,1990.0
277,844,4,1990.0
174,722,4,1990.0
363,568,2,1990.0
106,210,4,1980.0
13,475,3,1990.0
407,144,3,1980.0
420,137,4,1990.0
307,210,2,1980.0
70,181,4,1990.0
276,451,3,1970.0
405,999,1,1990.0
346,92,4,1990.0
13,889,3,1990.0
6,21,3,1990.0
459,134,3,1940.0
343,169,5,1990.0
87,791,2,1990.0
130,249,5,1990.0
18,6,5,1990.0
234,745,4,1970.0
181,931,1,1990.0
456,210,3,1980.0
76,769,1,1990.0
379,127,5,1970.0
379,517,4,1970.0
406,69,4,1990.0
346,302,3,1990.0
432,118,4,1990.0
376,197,4,1960.0
151,462,4,1990.0
450,518,4,1990.0
219,382,5,1990.0
280,1066,4,1990.0
406,825,4,1990.0
117,977,3,1990.0
437,501,4,1940.0
461,302,3,1990.0
387,114,5,1990.0
144,524,5,1940.0
249,1039,5,1990.0
405,308,1,1990.0
15,409,3,1990.0
289,151,2,1970.0
64,847,3,1990.0
158,797,3,1990.0
334,271,3,1990.0
298,471,4,1990.0
463,1132,1,1990.0
113,323,4,1990.0
383,237,4,1990.0
94,11,5,1990.0
339,461,5,1990.0
256,89,5,1980.0
399,413,2,1990.0
379,528,5,1980.0
402,511,5,1960.0
223,295,3,1990.0
90,889,3,1990.0
89,13,2,1990.0
42,387,3,1990.0
272,211,5,1970.0
346,394,4,1990.0
176,111,4,1990.0
450,110,4,1990.0
450,1203,3,1930.0
159,595,5,1990.0
174,846,5,1990.0
87,216,5,1980.0
270,183,5,1970.0
85,190,4,1980.0
282,689,2,1990.0
374,291,3,1990.0
342,111,3,1990.0
286,381,5,1990.0
339,447,4,1970.0
314,946,5,1980.0
472,193,5,1980.0
244,471,1,1990.0
224,28,4,1990.0
358,918,1,1990.0
234,23,4,1990.0
269,148,1,1990.0
60,593,5,1990.0
37,27,4,1990.0
393,317,4,1990.0
117,33,4,1990.0
200,188,4,1980.0
232,209,3,1980.0
130,1046,4,1990.0
110,315,4,1990.0
110,173,1,1980.0
399,746,5,1980.0
321,1331,4,1990.0
181,1363,1,1990.0
357,1,5,1990.0
406,183,5,1970.0
322,234,4,1970.0
290,1079,2,1990.0
430,234,4,1970.0
159,24,5,1990.0
428,750,5,1990.0
286,1280,5,1990.0
194,403,2,1980.0
145,242,5,1990.0
457,58,4,1990.0
369,168,3,1970.0
454,144,4,1980.0
417,1028,3,1990.0
94,739,2,1990.0
42,371,4,1990.0
390,515,4,1990.0
11,274,3,1990.0
286,125,4,1990.0
200,679,4,1980.0
398,167,3,1980.0
222,407,2,1990.0
435,597,3,1990.0
326,170,2,1980.0
119,591,4,1990.0
410,313,5,1990.0
221,64,5,1990.0
442,834,2,1990.0
115,596,1,1990.0
435,204,3,1980.0
18,378,3,1990.0
449,212,5,1980.0
193,246,3,1990.0
389,47,4,1990.0
429,208,4,1970.0
311,202,4,1990.0
472,877,3,1990.0
378,401,4,1990.0
130,1039,4,1990.0
99,28,3,1990.0
145,820,2,1990.0
272,746,3,1980.0
62,250,5,1990.0
452,276,1,1990.0
381,631,4,1990.0
373,421,4,1990.0
96,187,5,1970.0
350,204,4,1980.0
425,177,3,1960.0
26,1,3,1990.0
452,201,1,1980.0
399,41,2,1990.0
90,162,5,1980.0
30,242,5,1990.0
422,270,3,1990.0
286,186,5,1980.0
380,31,1,1990.0
64,81,4,1990.0
181,991,1,1990.0
41,474,5,1960.0
365,762,4,1990.0
233,584,4,1990.0
280,118,2,1990.0
92,456,2,1990.0
42,1047,4,1990.0
452,89,5,1980.0
154,474,5,1960.0
42,427,4,1960.0
121,124,5,1990.0
291,1073,5,1990.0
393,842,4,1960.0
144,1138,4,1990.0
102,778,3,1990.0
223,476,3,1990.0
286,47,4,1990.0
348,412,2,1990.0
188,568,4,1990.0
346,22,5,1990.0
98,629,5,1980.0
162,1011,4,1990.0
85,385,3,1990.0
459,358,2,1990.0
92,167,3,1980.0
108,304,3,1990.0
327,132,5,1930.0
309,331,5,1990.0
23,95,4,1990.0
43,742,5,1990.0
450,710,3,1980.0
234,1203,4,1930.0
108,718,4,1990.0
343,66,3,1990.0
305,963,4,1990.0
314,762,4,1990.0
319,340,3,1990.0
345,1053,3,1990.0
437,710,4,1980.0
225,1203,5,1930.0
401,71,2,1990.0
472,258,5,1990.0
312,633,5,1930.0
194,31,3,1990.0
450,660,4,1990.0
64,209,5,1980.0
65,65,3,1990.0
59,963,5,1990.0
447,9,2,1990.0
11,423,5,1980.0
256,38,4,1990.0
85,195,3,1980.0
471,95,4,1990.0
407,1118,4,1970.0
383,427,5,1960.0
214,752,2,1990.0
145,209,4,1980.0
389,475,5,1990.0
463,455,3,1990.0
405,1384,1,1990.0
177,154,4,1970.0
456,274,3,1990.0
174,388,1,1990.0
224,280,4,1990.0
244,410,4,1990.0
223,1291,3,1990.0
234,22,4,1990.0
393,497,4,1930.0
315,382,4,1990.0
450,152,5,1970.0
406,7,4,1990.0
414,678,1,1990.0
334,213,4,1980.0
158,173,5,1980.0
397,288,4,1990.0
457,385,4,1990.0
178,123,4,1990.0
474,8,5,1990.0
472,168,5,1970.0
417,422,3,1990.0
416,549,4,1990.0
137,181,5,1990.0
230,71,5,1990.0
295,720,4,1990.0
216,475,5,1990.0
433,682,2,1990.0
216,188,5,1980.0
280,699,4,1990.0
234,1200,3,1950.0
24,127,5,1970.0
281,288,4,1990.0
45,823,4,1990.0
13,51,3,1990.0
334,500,3,1990.0
471,140,5,1990.0
271,193,5,1980.0
432,871,2,1990.0
303,156,5,1990.0
436,787,5,1990.0
327,1,4,1990.0
307,286,3,1990.0
290,139,2,1960.0
94,274,4,1990.0
236,659,3,1940.0
405,53,2,1990.0
295,386,4,1990.0
149,326,3,1990.0
450,304,4,1990.0
351,751,4,1990.0
411,770,4,1990.0
335,313,3,1990.0
416,10,3,1990.0
324,288,5,1990.0
151,483,5,1940.0
334,347,3,1990.0
269,469,4,1990.0
95,415,3,1970.0
336,790,2,1990.0
95,1231,1,1990.0
131,124,5,1990.0
175,100,2,1990.0
472,449,5,1970.0
336,401,1,1990.0
109,179,4,1970.0
407,382,3,1990.0
309,1025,5,1990.0
466,354,2,1990.0
136,286,5,1990.0
294,122,3,1990.0
378,174,4,1980.0
342,727,3,1990.0
450,520,5,1960.0
410,289,1,1990.0
7,499,4,1950.0
169,213,5,1980.0
138,13,4,1990.0
405,753,1,1990.0
450,604,4,1930.0
398,993,3,1990.0
327,506,3,1950.0
222,623,2,1990.0
405,693,2,1990.0
303,872,3,1990.0
447,206,4,1980.0
66,24,3,1990.0
436,215,4,1980.0
334,429,4,1950.0
293,582,4,1990.0
119,597,4,1990.0
271,130,1,1990.0
105,288,4,1990.0
405,1530,1,1990.0
42,290,3,1990.0
429,636,3,1980.0
345,568,4,1990.0
331,223,4,1990.0
207,660,4,1990.0
255,200,3,1980.0
87,321,2,1990.0
174,742,4,1990.0
194,154,3,1970.0
13,329,2,1990.0
145,407,2,1990.0
201,53,3,1990.0
337,222,5,1990.0
334,239,3,1990.0
465,114,4,1990.0
1,22,4,1990.0
363,290,3,1990.0
435,1039,4,1990.0
223,1009,1,1990.0
119,50,5,1970.0
367,406,4,1990.0
10,216,4,1980.0
308,597,3,1990.0
189,423,5,1980.0
276,153,4,1980.0
303,321,3,1990.0
152,1054,1,1990.0
455,738,3,1990.0
308,712,4,1980.0
456,187,4,1970.0
98,523,5,1960.0
416,106,3,1990.0
5,21,3,1990.0
1,21,1,1990.0
407,510,4,1950.0
453,1157,2,1990.0
314,278,5,1990.0
403,546,3,1990.0
227,322,3,1990.0
110,1231,2,1990.0
44,946,3,1980.0
391,678,2,1990.0
291,685,5,1990.0
125,748,3,1990.0
394,383,2,1990.0
297,17,3,1990.0
150,324,4,1990.0
63,929,3,1990.0
13,804,2,1990.0
450,642,4,1990.0
474,602,3,1950.0
215,229,3,1980.0
75,301,4,1990.0
370,294,1,1990.0
167,1308,1,1990.0
178,2,4,1990.0
177,421,3,1990.0
288,22,5,1990.0
145,1288,4,1990.0
269,1148,4,1990.0
459,357,4,1970.0
274,71,4,1990.0
177,343,3,1990.0
374,135,4,1960.0
456,1248,3,1990.0
269,1479,2,1990.0
159,832,3,1990.0
460,744,3,1990.0
83,2,4,1990.0
373,527,4,1980.0
442,184,2,1990.0
194,456,1,1990.0
13,4,5,1990.0
87,230,5,1980.0
436,98,4,1990.0
412,526,4,1950.0
7,617,5,1930.0
138,435,5,1960.0
145,1047,3,1990.0
405,462,2,1990.0
327,88,2,1990.0
407,56,5,1990.0
42,15,4,1990.0
85,654,4,1970.0
417,449,3,1970.0
21,551,3,1990.0
7,219,1,1980.0
168,125,4,1990.0
90,303,4,1990.0
110,96,4,1990.0
276,380,3,1990.0
406,515,2,1990.0
429,1285,3,1990.0
437,663,5,1970.0
264,192,4,1980.0
144,20,4,1990.0
295,238,4,1980.0
145,673,4,1960.0
334,131,4,1960.0
386,1016,4,1990.0
346,572,5,1990.0
389,568,3,1990.0
280,1133,3,1970.0
455,724,3,1990.0
222,540,3,1990.0
24,249,4,1990.0
279,594,1,1990.0
444,916,3,1990.0
215,523,4,1960.0
193,187,4,1970.0
318,1120,3,1990.0
200,1,5,1990.0
447,760,4,1990.0
244,451,4,1970.0
144,470,2,1990.0
59,51,5,1990.0
295,420,4,1950.0
23,408,5,1990.0
374,71,5,1990.0
317,313,4,1990.0
367,561,4,1990.0
198,187,4,1970.0
188,1263,3,1990.0
267,33,5,1990.0
201,448,3,1970.0
198,979,5,1990.0
151,98,4,1990.0
342,663,4,1970.0
407,416,3,1950.0
99,64,5,1990.0
405,1119,3,1980.0
407,371,2,1990.0
128,622,4,1960.0
178,197,2,1960.0
405,77,1,1990.0
472,826,3,1990.0
299,264,2,1990.0
457,156,5,1990.0
108,222,2,1990.0
394,561,4,1990.0
95,520,4,1960.0
291,825,4,1990.0
303,953,3,1990.0
450,494,3,1940.0
222,89,5,1980.0
363,428,5,1970.0
397,95,4,1990.0
21,123,4,1990.0
184,736,3,1990.0
324,255,4,1990.0
75,225,2,1990.0
389,604,4,1930.0
130,132,5,1930.0
276,197,5,1960.0
64,313,4,1990.0
27,50,3,1970.0
456,979,3,1990.0
340,588,5,1990.0
135,173,4,1980.0
125,211,3,1970.0
403,925,4,1990.0
290,15,4,1990.0
166,751,4,1990.0
417,692,4,1990.0
423,333,3,1990.0
21,767,1,1990.0
59,919,4,1990.0
352,273,2,1990.0
363,137,5,1990.0
288,180,5,1970.0
405,946,2,1980.0
406,633,5,1930.0
235,194,5,1970.0
340,486,4,1950.0
145,558,2,1990.0
109,231,3,1990.0
181,1339,1,1990.0
417,1014,4,1990.0
11,433,4,1980.0
426,428,2,1970.0
117,748,3,1990.0
312,89,5,1980.0
416,258,5,1990.0
410,538,3,1990.0
305,96,3,1990.0
95,127,4,1970.0
383,639,4,1970.0
452,121,5,1990.0
295,965,4,1950.0
383,135,5,1960.0
236,504,3,1960.0
373,155,4,1980.0
85,150,3,1990.0
406,692,3,1990.0
225,566,4,1990.0
465,216,3,1980.0
305,628,4,1990.0
265,1197,2,1990.0
160,169,4,1990.0
308,235,3,1990.0
106,274,3,1990.0
469,513,5,1940.0
246,210,3,1980.0
305,12,5,1990.0
342,123,5,1990.0
233,506,5,1950.0
300,456,4,1990.0
26,300,4,1990.0
200,515,5,1990.0
311,185,2,1960.0
11,749,5,1990.0
5,427,3,1960.0
329,197,4,1960.0
105,270,5,1990.0
329,705,3,1950.0
1,179,3,1970.0
298,183,3,1970.0
460,275,3,1990.0
403,148,5,1990.0
425,678,1,1990.0
21,453,2,1980.0
360,1197,3,1990.0
464,289,4,1990.0
56,151,4,1970.0
460,20,4,1990.0
378,49,3,1990.0
324,123,4,1990.0
110,69,4,1990.0
320,92,5,1990.0
334,430,4,1930.0
366,559,5,1990.0
331,1141,3,1990.0
239,484,5,1940.0
59,435,5,1960.0
197,232,4,1980.0
330,252,4,1990.0
405,175,1,1980.0
334,582,5,1990.0
442,230,3,1980.0
312,863,5,1990.0
230,621,2,1950.0
435,587,3,1990.0
90,632,5,1980.0
59,612,3,1930.0
416,928,3,1990.0
450,211,5,1970.0
313,624,4,1940.0
10,211,5,1970.0
342,248,3,1990.0
223,95,5,1990.0
249,1012,3,1990.0
383,272,3,1990.0
469,855,4,1980.0
90,474,5,1960.0
466,181,4,1990.0
128,193,3,1980.0
288,223,3,1990.0
198,173,4,1980.0
347,403,5,1980.0
280,546,4,1990.0
385,616,4,1960.0
125,728,3,1990.0
203,475,3,1990.0
49,91,5,1990.0
347,820,2,1990.0
