user_id,item_id,rating,decade,genre
293,843,3.0,1950.0,"Children, Comedy"
1,254,1.0,1990.0,"Action, Adventure, Crime"
392,534,4.0,1990.0,Drama
49,401,2.0,1990.0,Comedy
409,48,2.0,1990.0,Documentary
194,739,3.0,1990.0,"Comedy, Romance"
201,774,1.0,1990.0,Horror
174,124,5.0,1990.0,"Drama, Mystery"
256,7,4.0,1990.0,"Drama, Sci-Fi"
64,566,3.0,1990.0,"Action, Adventure, Thriller"
378,29,3.0,1990.0,"Action, Adventure, Comedy, Crime"
56,1036,2.0,1990.0,"Comedy, Fantasy"
56,202,4.0,1990.0,"Comedy, Romance"
234,1458,4.0,1930.0,"Comedy, Musical, Romance"
407,196,4.0,1980.0,Drama
198,95,3.0,1990.0,"Animation, Children, Comedy, Musical"
5,372,3.0,1990.0,Comedy
184,64,4.0,1990.0,Drama
6,124,5.0,1990.0,"Drama, Mystery"
393,715,1.0,1990.0,"Comedy, Drama"
406,156,5.0,1990.0,"Crime, Thriller"
291,395,3.0,1990.0,Comedy
66,475,2.0,1990.0,Drama
268,1095,2.0,1990.0,Comedy
267,3,4.0,1990.0,Thriller
253,83,4.0,1990.0,"Comedy, Romance"
361,88,4.0,1990.0,"Comedy, Romance"
378,411,3.0,1990.0,"Comedy, Fantasy, Romance, Sci-Fi"
7,131,5.0,1960.0,"Drama, Romance"
276,693,4.0,1990.0,Drama
347,257,4.0,1990.0,"Action, Adventure, Comedy, Sci-Fi"
305,129,3.0,1990.0,"Crime, Drama, Romance, Thriller"
224,1039,5.0,1990.0,Drama
387,488,3.0,1950.0,Film-Noir
276,547,4.0,1990.0,Crime
352,183,5.0,1970.0,"Action, Horror, Sci-Fi, Thriller"
254,97,5.0,1990.0,"Adventure, Drama, Western"
334,427,4.0,1960.0,Drama
222,240,2.0,1990.0,"Animation, Comedy"
246,260,5.0,1990.0,"Action, Mystery, Sci-Fi, Thriller"
62,227,1.0,1990.0,"Action, Adventure, Sci-Fi"
85,70,4.0,1990.0,"Comedy, Romance"
11,710,2.0,1980.0,Comedy
380,69,4.0,1990.0,"Comedy, Romance, War"
80,199,2.0,1950.0,"Drama, War"
109,672,2.0,1990.0,Horror
280,322,4.0,1990.0,"Mystery, Thriller"
405,178,3.0,1950.0,Drama
44,434,4.0,1950.0,Sci-Fi
162,628,4.0,1990.0,"Crime, Drama"
363,473,4.0,1990.0,"Animation, Children, Musical"
399,655,3.0,1980.0,"Adventure, Comedy, Drama"
399,959,3.0,1990.0,Comedy
354,58,3.0,1990.0,Drama
227,1008,4.0,1990.0,Drama
374,124,3.0,1990.0,"Drama, Mystery"
298,28,4.0,1990.0,"Action, Drama, Thriller"
95,48,4.0,1990.0,Documentary
293,255,3.0,1990.0,"Comedy, Romance"
94,246,4.0,1990.0,"Drama, Romance"
243,435,4.0,1960.0,"Action, Comedy, Western"
44,118,3.0,1990.0,"Action, Adventure, Thriller"
222,395,1.0,1990.0,Comedy
407,50,4.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
1,129,5.0,1990.0,"Crime, Drama, Romance, Thriller"
389,216,2.0,1980.0,"Comedy, Romance"
253,87,5.0,1990.0,Drama
290,204,4.0,1980.0,"Comedy, Sci-Fi"
399,527,3.0,1980.0,Drama
251,298,5.0,1990.0,"Action, Sci-Fi, Thriller"
7,673,3.0,1960.0,"Film-Noir, Thriller"
244,69,4.0,1990.0,"Comedy, Romance, War"
91,1050,3.0,1940.0,"Drama, Romance"
215,216,4.0,1980.0,"Comedy, Romance"
99,871,2.0,1990.0,Comedy
318,435,5.0,1960.0,"Action, Comedy, Western"
403,121,5.0,1990.0,"Action, Sci-Fi, War"
13,405,2.0,1990.0,"Action, Adventure, Mystery"
268,67,3.0,1990.0,Comedy
405,647,1.0,1980.0,"Drama, War"
224,720,4.0,1990.0,"Action, Adventure, Drama, Romance"
397,988,1.0,1990.0,"Comedy, Romance"
311,778,4.0,1990.0,"Comedy, Drama, Romance"
158,273,3.0,1990.0,"Action, Crime, Thriller"
373,699,4.0,1990.0,Drama
175,496,5.0,1940.0,Drama
113,286,4.0,1990.0,"Drama, Romance, War"
187,522,3.0,1980.0,"Comedy, Drama"
201,221,3.0,1990.0,Drama
286,1047,1.0,1990.0,Comedy
18,275,5.0,1990.0,"Drama, Romance"
234,558,4.0,1990.0,"Drama, Fantasy, Thriller"
21,977,2.0,1990.0,Action
308,578,2.0,1990.0,"Action, Sci-Fi"
181,1379,1.0,1990.0,Romance
250,678,2.0,1990.0,"Drama, Thriller"
378,175,4.0,1980.0,Sci-Fi
10,234,4.0,1970.0,"Action, Horror"
127,450,5.0,1980.0,"Action, Adventure, Sci-Fi"
18,131,4.0,1960.0,"Drama, Romance"
102,675,3.0,1920.0,Horror
181,225,3.0,1990.0,"Children, Comedy"
336,232,3.0,1980.0,"Action, Comedy, Western"
393,1446,5.0,1990.0,Comedy
236,705,4.0,1950.0,"Musical, Romance"
16,182,5.0,1990.0,"Crime, Drama"
295,183,1.0,1970.0,"Action, Horror, Sci-Fi, Thriller"
405,789,1.0,1990.0,"Comedy, Drama"
14,242,4.0,1990.0,Comedy
146,300,3.0,1990.0,"Action, Thriller"
303,591,4.0,1990.0,"Drama, Thriller"
407,249,2.0,1990.0,Comedy
401,519,4.0,1940.0,Adventure
296,815,3.0,1990.0,"Drama, Romance"
200,215,4.0,1980.0,Drama
379,284,4.0,1990.0,"Comedy, Romance"
291,89,3.0,1980.0,"Film-Noir, Sci-Fi"
236,58,2.0,1990.0,Drama
134,892,2.0,1990.0,"Children, Comedy, Fantasy"
384,689,4.0,1990.0,"Action, Thriller"
130,356,4.0,1990.0,"Drama, Mystery, Thriller"
224,1212,2.0,1990.0,"Drama, Mystery, Romance"
378,576,3.0,1990.0,"Action, Adventure, Crime"
158,593,4.0,1990.0,War
243,813,4.0,1990.0,Documentary
44,91,2.0,1990.0,"Children, Comedy, Musical"
85,708,4.0,1980.0,Drama
115,12,5.0,1990.0,"Crime, Thriller"
251,596,3.0,1990.0,"Animation, Children, Musical"
391,180,5.0,1970.0,"Drama, War"
164,823,4.0,1990.0,"Crime, Film-Noir, Thriller"
286,53,2.0,1990.0,"Action, Thriller"
244,367,1.0,1990.0,Comedy
26,255,3.0,1990.0,"Comedy, Romance"
244,724,4.0,1990.0,"Drama, Romance"
65,736,4.0,1990.0,"Drama, Romance"
286,88,4.0,1990.0,"Comedy, Romance"
7,121,5.0,1990.0,"Action, Sci-Fi, War"
135,79,3.0,1990.0,"Action, Thriller"
389,53,2.0,1990.0,"Action, Thriller"
406,318,5.0,1990.0,"Drama, War"
54,411,5.0,1990.0,"Comedy, Fantasy, Romance, Sci-Fi"
293,215,4.0,1980.0,Drama
200,112,3.0,1990.0,"Adventure, Children"
308,127,4.0,1970.0,"Action, Crime, Drama"
376,269,5.0,1990.0,Comedy
101,50,4.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
334,525,5.0,1940.0,"Film-Noir, Mystery"
367,334,4.0,1990.0,"Action, Crime, Mystery"
373,378,5.0,1990.0,Drama
308,64,4.0,1990.0,Drama
380,753,4.0,1990.0,Drama
385,82,1.0,1990.0,"Action, Adventure, Sci-Fi"
316,1039,5.0,1990.0,Drama
291,755,2.0,1990.0,"Action, Adventure, Children, Fantasy, Sci-Fi"
399,588,5.0,1990.0,"Animation, Children, Musical"
58,684,4.0,1990.0,"Action, Thriller"
332,409,3.0,1990.0,"Comedy, Drama"
268,206,3.0,1980.0,"Adventure, Animation, Sci-Fi, Thriller"
196,286,5.0,1990.0,"Drama, Romance, War"
389,153,3.0,1980.0,Comedy
357,1095,3.0,1990.0,Comedy
369,181,5.0,1990.0,"Action, Adventure, Romance, Sci-Fi, War"
303,651,5.0,1980.0,"Action, Drama, War"
94,405,3.0,1990.0,"Action, Adventure, Mystery"
210,419,4.0,1960.0,"Children, Comedy, Musical"
200,1033,2.0,1990.0,"Adventure, Children"
409,288,1.0,1990.0,"Horror, Thriller"
221,70,3.0,1990.0,"Comedy, Romance"
405,1118,1.0,1970.0,Comedy
256,4,5.0,1990.0,"Action, Comedy, Drama"
253,705,5.0,1950.0,"Musical, Romance"
121,192,4.0,1980.0,Drama
75,291,1.0,1990.0,"Mystery, Thriller"
286,1286,5.0,1930.0,"Comedy, Musical, Romance"
152,313,4.0,1990.0,"Action, Drama, Romance"
406,496,4.0,1940.0,Drama
388,147,4.0,1990.0,"Action, Thriller"
357,334,4.0,1990.0,"Action, Crime, Mystery"
391,134,4.0,1940.0,Drama
303,42,5.0,1990.0,Comedy
326,88,2.0,1990.0,"Comedy, Romance"
115,470,2.0,1990.0,Western
241,292,4.0,1990.0,Drama
399,1279,3.0,1990.0,"Adventure, Children"
230,11,4.0,1990.0,"Crime, Thriller"
203,151,4.0,1970.0,"Adventure, Children, Comedy"
218,5,3.0,1990.0,"Crime, Drama, Thriller"
347,230,4.0,1980.0,"Action, Adventure, Sci-Fi"
406,605,5.0,1940.0,Musical
71,289,2.0,1990.0,"Drama, Musical"
320,552,4.0,1990.0,Sci-Fi
409,200,2.0,1980.0,Horror
13,472,5.0,1990.0,"Action, Adventure, Fantasy"
49,588,4.0,1990.0,"Animation, Children, Musical"
332,22,5.0,1990.0,"Action, Drama, War"
374,237,5.0,1990.0,"Drama, Romance"
306,116,5.0,1990.0,Comedy
213,1215,1.0,1990.0,"Action, Sci-Fi"
393,294,4.0,1990.0,Comedy
181,1330,1.0,1990.0,Drama
303,1178,2.0,1990.0,Comedy
141,872,1.0,1990.0,Romance
178,96,4.0,1990.0,"Action, Sci-Fi, Thriller"
59,1110,4.0,1990.0,"Action, Comedy, Musical, Sci-Fi"
184,116,4.0,1990.0,Comedy
271,518,4.0,1990.0,Drama
276,214,5.0,1980.0,"Drama, Musical, War"
256,120,1.0,1990.0,"Comedy, Crime"
372,327,5.0,1990.0,"Crime, Drama, Mystery"
255,288,4.0,1990.0,"Horror, Thriller"
295,380,4.0,1990.0,"Action, Adventure, Sci-Fi"
66,21,1.0,1990.0,"Action, Adventure, Comedy, Musical, Thriller"
49,343,2.0,1990.0,"Action, Horror, Sci-Fi"
59,419,2.0,1960.0,"Children, Comedy, Musical"
363,351,2.0,1990.0,Horror
327,652,4.0,1990.0,"Comedy, Drama"
405,426,1.0,1980.0,"Action, Animation, Children, Sci-Fi, Thriller, War"
151,227,5.0,1990.0,"Action, Adventure, Sci-Fi"
194,232,2.0,1980.0,"Action, Comedy, Western"
373,842,3.0,1960.0,"Children, Comedy, Drama"
343,199,5.0,1950.0,"Drama, War"
293,603,5.0,1950.0,"Mystery, Thriller"
151,792,4.0,1990.0,Comedy
320,77,3.0,1990.0,"Drama, Thriller"
348,411,4.0,1990.0,"Comedy, Fantasy, Romance, Sci-Fi"
271,530,4.0,1970.0,Adventure
385,285,5.0,1990.0,Drama
339,98,4.0,1990.0,"Drama, Thriller"
194,226,3.0,1990.0,"Action, Thriller"
152,286,5.0,1990.0,"Drama, Romance, War"
223,756,3.0,1990.0,Comedy
160,604,4.0,1930.0,Comedy
5,421,1.0,1990.0,"Drama, Romance"
331,59,5.0,1990.0,Drama
354,124,5.0,1990.0,"Drama, Mystery"
406,85,2.0,1990.0,Comedy
392,873,3.0,1990.0,"Comedy, Romance"
137,15,4.0,1990.0,Drama
294,300,4.0,1990.0,"Action, Thriller"
279,52,3.0,1990.0,Drama
381,1439,3.0,1990.0,"Crime, Drama"
380,433,3.0,1980.0,Comedy
56,769,4.0,1990.0,"Action, Adventure, Mystery, Sci-Fi"
279,235,3.0,1990.0,"Action, Comedy, Sci-Fi, War"
269,423,4.0,1980.0,"Children, Drama, Fantasy, Sci-Fi"
92,184,3.0,1990.0,"Action, Adventure, Comedy, Horror, Sci-Fi"
48,656,4.0,1930.0,"Crime, Film-Noir, Thriller"
59,1028,1.0,1990.0,"Comedy, Romance"
308,175,5.0,1980.0,Sci-Fi
13,610,2.0,1950.0,Musical
346,732,3.0,1990.0,"Comedy, Romance"
109,552,2.0,1990.0,Sci-Fi
82,276,4.0,1990.0,"Drama, Romance"
58,490,4.0,1950.0,"Comedy, Romance, Thriller"
59,729,4.0,1990.0,Drama
233,381,4.0,1990.0,"Comedy, Romance"
244,1047,2.0,1990.0,Comedy
295,655,5.0,1980.0,"Adventure, Comedy, Drama"
405,1338,1.0,1990.0,Drama
328,76,3.0,1990.0,"Crime, Drama"
409,99,3.0,1930.0,"Animation, Children, Musical"
102,588,4.0,1990.0,"Animation, Children, Musical"
311,528,4.0,1980.0,"Drama, War"
91,482,3.0,1950.0,"Comedy, Crime"
102,445,2.0,1940.0,Horror
100,752,4.0,1990.0,"Action, Thriller"
367,551,3.0,1990.0,Horror
49,774,2.0,1990.0,Horror
22,386,3.0,1990.0,Comedy
67,871,3.0,1990.0,Comedy
374,540,3.0,1990.0,Action
276,41,3.0,1990.0,Comedy
90,328,3.0,1990.0,"Action, Mystery, Romance, Thriller"
180,204,3.0,1980.0,"Comedy, Sci-Fi"
334,160,4.0,1990.0,Drama
153,56,5.0,1990.0,"Crime, Drama"
59,528,4.0,1980.0,"Drama, War"
268,453,1.0,1980.0,"Action, Horror"
87,403,3.0,1980.0,"Action, Adventure, Crime, Drama"
10,168,4.0,1970.0,Comedy
181,1354,1.0,1990.0,Drama
70,189,4.0,1990.0,"Animation, Comedy"
385,172,2.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
189,510,5.0,1950.0,"Action, Drama, Western"
206,314,1.0,1990.0,"Action, Children"
116,65,2.0,1990.0,"Comedy, Drama"
7,659,5.0,1940.0,"Comedy, Mystery, Thriller"
376,289,3.0,1990.0,"Drama, Musical"
265,258,4.0,1990.0,"Drama, Sci-Fi"
136,100,5.0,1990.0,"Crime, Drama, Thriller"
332,546,4.0,1990.0,"Action, Thriller"
393,546,2.0,1990.0,"Action, Thriller"
322,653,4.0,1950.0,"Crime, Film-Noir, Thriller"
201,50,4.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
382,475,3.0,1990.0,Drama
64,746,5.0,1980.0,Comedy
7,448,3.0,1970.0,Horror
385,503,3.0,1970.0,Drama
38,226,1.0,1990.0,"Action, Thriller"
347,685,3.0,1990.0,"Action, Thriller"
374,770,5.0,1990.0,"Crime, Film-Noir, Mystery, Thriller"
290,54,3.0,1990.0,"Action, Drama, Thriller"
212,197,5.0,1960.0,"Drama, Romance"
405,1554,4.0,1990.0,Drama
324,332,3.0,1990.0,"Crime, Drama, Thriller"
5,144,3.0,1980.0,"Action, Thriller"
329,147,3.0,1990.0,"Action, Thriller"
416,125,5.0,1990.0,"Drama, Romance"
305,268,3.0,1990.0,"Drama, Romance"
401,499,3.0,1950.0,Drama
175,660,3.0,1990.0,Drama
16,31,5.0,1990.0,"Drama, Thriller, War"
313,649,3.0,1980.0,"Crime, Drama, Thriller"
276,470,3.0,1990.0,Western
216,28,4.0,1990.0,"Action, Drama, Thriller"
301,229,3.0,1980.0,"Action, Adventure, Sci-Fi"
194,188,4.0,1980.0,"Action, Drama, War"
234,431,3.0,1980.0,"Action, Adventure"
4,288,4.0,1990.0,"Horror, Thriller"
329,81,2.0,1990.0,"Comedy, Romance"
270,471,5.0,1990.0,"Drama, War"
44,191,4.0,1980.0,"Drama, Mystery"
312,52,5.0,1990.0,Drama
303,697,3.0,1990.0,Drama
249,216,4.0,1980.0,"Comedy, Romance"
250,328,3.0,1990.0,"Action, Mystery, Romance, Thriller"
232,318,5.0,1990.0,"Drama, War"
198,176,4.0,1980.0,"Action, Sci-Fi, Thriller, War"
280,663,4.0,1970.0,Comedy
378,734,3.0,1990.0,Comedy
408,689,3.0,1990.0,"Action, Thriller"
406,1126,3.0,1950.0,"Adventure, Drama"
374,7,1.0,1990.0,"Drama, Sci-Fi"
242,361,5.0,1990.0,"Crime, Thriller"
399,418,3.0,1950.0,"Animation, Children, Musical"
193,815,3.0,1990.0,"Drama, Romance"
90,1193,4.0,1990.0,Drama
249,86,4.0,1990.0,Drama
402,16,3.0,1990.0,"Comedy, Romance"
405,656,1.0,1930.0,"Crime, Film-Noir, Thriller"
201,89,3.0,1980.0,"Film-Noir, Sci-Fi"
183,265,2.0,1990.0,"Action, Thriller"
166,894,4.0,1990.0,"Children, Comedy"
267,474,5.0,1960.0,"Sci-Fi, War"
49,172,1.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
399,229,2.0,1980.0,"Action, Adventure, Sci-Fi"
94,76,4.0,1990.0,"Crime, Drama"
95,371,2.0,1990.0,"Drama, Romance"
59,476,2.0,1990.0,Comedy
293,419,3.0,1960.0,"Children, Comedy, Musical"
241,350,2.0,1990.0,"Action, Mystery, Thriller"
332,5,5.0,1990.0,"Crime, Drama, Thriller"
405,1561,1.0,1990.0,"Documentary, Drama"
410,300,3.0,1990.0,"Action, Thriller"
178,216,4.0,1980.0,"Comedy, Romance"
358,896,4.0,1990.0,Drama
378,420,4.0,1950.0,"Animation, Children, Musical"
405,440,1.0,1980.0,Horror
280,1478,4.0,1990.0,"Action, Crime, Drama"
303,172,5.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
189,381,3.0,1990.0,"Comedy, Romance"
343,778,5.0,1990.0,"Comedy, Drama, Romance"
22,226,4.0,1990.0,"Action, Thriller"
347,246,4.0,1990.0,"Drama, Romance"
10,497,4.0,1930.0,Comedy
334,191,4.0,1980.0,"Drama, Mystery"
18,497,4.0,1930.0,Comedy
83,110,4.0,1990.0,"Action, Adventure, Comedy, War"
407,211,4.0,1970.0,"Comedy, War"
151,659,5.0,1940.0,"Comedy, Mystery, Thriller"
370,511,4.0,1960.0,"Adventure, War"
301,1028,5.0,1990.0,"Comedy, Romance"
345,1,3.0,1990.0,"Animation, Children, Comedy"
244,950,1.0,1990.0,Drama
416,724,4.0,1990.0,"Drama, Romance"
393,227,4.0,1990.0,"Action, Adventure, Sci-Fi"
6,56,4.0,1990.0,"Crime, Drama"
59,447,5.0,1970.0,Horror
373,15,4.0,1990.0,Drama
398,520,5.0,1960.0,"Adventure, War"
311,200,4.0,1980.0,Horror
279,201,5.0,1980.0,"Action, Adventure, Comedy, Horror"
5,243,1.0,1990.0,"Children, Comedy"
199,405,2.0,1990.0,"Action, Adventure, Mystery"
332,410,4.0,1990.0,Comedy
283,288,2.0,1990.0,"Horror, Thriller"
276,288,4.0,1990.0,"Horror, Thriller"
328,636,3.0,1980.0,"Action, Adventure, Sci-Fi, Thriller"
92,640,5.0,1980.0,Drama
234,322,2.0,1990.0,"Mystery, Thriller"
251,866,2.0,1990.0,"Comedy, Romance"
399,148,4.0,1990.0,"Action, Adventure"
387,1069,2.0,1990.0,"Crime, Drama, Thriller"
42,732,5.0,1990.0,"Comedy, Romance"
94,583,3.0,1990.0,"Crime, Thriller"
167,381,5.0,1990.0,"Comedy, Romance"
279,1047,4.0,1990.0,Comedy
398,493,5.0,1930.0,Mystery
387,674,2.0,1980.0,Horror
269,636,3.0,1980.0,"Action, Adventure, Sci-Fi, Thriller"
99,288,4.0,1990.0,"Horror, Thriller"
27,246,4.0,1990.0,"Drama, Romance"
23,98,5.0,1990.0,"Drama, Thriller"
250,813,5.0,1990.0,Documentary
56,588,4.0,1990.0,"Animation, Children, Musical"
77,483,4.0,1940.0,"Drama, Romance, War"
28,479,4.0,1950.0,"Mystery, Thriller"
13,847,4.0,1990.0,"Documentary, Drama"
406,429,4.0,1950.0,"Drama, Sci-Fi"
77,357,3.0,1970.0,Drama
330,845,5.0,1990.0,Comedy
378,739,4.0,1990.0,"Comedy, Romance"
126,288,4.0,1990.0,"Horror, Thriller"
350,616,4.0,1960.0,"Horror, Sci-Fi"
193,29,3.0,1990.0,"Action, Adventure, Comedy, Crime"
405,722,1.0,1990.0,Comedy
253,487,4.0,1950.0,"Comedy, Romance"
230,176,4.0,1980.0,"Action, Sci-Fi, Thriller, War"
330,153,5.0,1980.0,Comedy
243,173,3.0,1980.0,"Action, Adventure, Comedy, Romance"
271,528,3.0,1980.0,"Drama, War"
64,633,5.0,1930.0,Drama
97,430,5.0,1930.0,"Comedy, War"
160,447,4.0,1970.0,Horror
297,748,2.0,1990.0,"Action, Romance, Thriller"
314,1057,2.0,1990.0,Comedy
254,448,3.0,1970.0,Horror
387,81,3.0,1990.0,"Comedy, Romance"
125,174,5.0,1980.0,"Action, Adventure"
406,488,4.0,1950.0,Film-Noir
223,252,1.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
145,680,3.0,1990.0,"Action, Adventure"
158,137,5.0,1990.0,Drama
216,153,4.0,1980.0,Comedy
379,294,3.0,1990.0,Comedy
391,197,5.0,1960.0,"Drama, Romance"
405,540,1.0,1990.0,Action
339,286,5.0,1990.0,"Drama, Romance, War"
56,849,2.0,1990.0,"Action, Romance"
372,561,5.0,1990.0,"Drama, Horror"
387,651,2.0,1980.0,"Action, Drama, War"
399,175,3.0,1980.0,Sci-Fi
49,1082,3.0,1990.0,Drama
367,56,5.0,1990.0,"Crime, Drama"
346,291,5.0,1990.0,"Mystery, Thriller"
119,829,5.0,1990.0,"Action, Adventure"
251,418,4.0,1950.0,"Animation, Children, Musical"
90,501,5.0,1940.0,"Animation, Children, Musical"
347,462,2.0,1990.0,"Drama, Romance"
10,475,4.0,1990.0,Drama
1,241,4.0,1990.0,"Action, Romance, War"
343,708,4.0,1980.0,Drama
145,230,5.0,1980.0,"Action, Adventure, Sci-Fi"
294,125,3.0,1990.0,"Drama, Romance"
337,235,3.0,1990.0,"Action, Comedy, Sci-Fi, War"
216,1010,3.0,1990.0,Drama
7,564,3.0,1990.0,"Comedy, Horror"
378,10,3.0,1990.0,"Drama, War"
99,827,3.0,1990.0,"Action, Adventure, Thriller"
13,652,5.0,1990.0,"Comedy, Drama"
308,486,4.0,1950.0,"Comedy, Romance"
303,1048,4.0,1990.0,"Comedy, Romance"
222,849,4.0,1990.0,"Action, Romance"
295,86,5.0,1990.0,Drama
195,921,3.0,1990.0,"Drama, Romance"
130,597,4.0,1990.0,"Action, Thriller"
389,942,3.0,1990.0,Drama
137,51,1.0,1990.0,"Drama, Romance, War, Western"
345,26,3.0,1990.0,Comedy
222,276,5.0,1990.0,"Drama, Romance"
94,616,4.0,1960.0,"Horror, Sci-Fi"
334,22,4.0,1990.0,"Action, Drama, War"
95,101,1.0,1980.0,"Action, Adventure, Animation, Horror, Sci-Fi"
357,864,5.0,1990.0,Comedy
95,791,3.0,1990.0,Children
339,522,5.0,1980.0,"Comedy, Drama"
308,921,4.0,1990.0,"Drama, Romance"
56,70,4.0,1990.0,"Comedy, Romance"
400,300,4.0,1990.0,"Action, Thriller"
379,523,4.0,1960.0,"Comedy, Drama"
385,458,3.0,1990.0,Drama
222,82,4.0,1990.0,"Action, Adventure, Sci-Fi"
291,1157,3.0,1990.0,Horror
404,333,2.0,1990.0,"Mystery, Thriller"
303,44,4.0,1990.0,"Drama, Thriller"
6,521,4.0,1970.0,"Drama, War"
363,307,5.0,1990.0,"Crime, Horror, Mystery, Thriller"
188,202,2.0,1990.0,"Comedy, Romance"
334,505,4.0,1950.0,"Mystery, Thriller"
63,408,4.0,1990.0,"Animation, Comedy, Thriller"
291,106,4.0,1990.0,"Drama, Thriller"
290,43,3.0,1990.0,"Drama, Thriller"
13,294,2.0,1990.0,Comedy
181,1151,1.0,1990.0,Crime
363,93,4.0,1990.0,"Comedy, Drama"
57,281,4.0,1990.0,"Action, Thriller"
130,800,4.0,1990.0,"Horror, Thriller"
416,250,4.0,1990.0,"Action, Sci-Fi"
221,496,3.0,1940.0,Drama
264,683,2.0,1990.0,Comedy
345,676,4.0,1990.0,Drama
95,657,5.0,1960.0,"Film-Noir, Thriller"
299,150,5.0,1990.0,"Comedy, Drama"
409,197,3.0,1960.0,"Drama, Romance"
1,130,3.0,1990.0,Crime
228,427,4.0,1960.0,Drama
34,245,4.0,1990.0,"Action, Drama, Thriller, War"
115,471,2.0,1990.0,"Drama, War"
53,258,4.0,1990.0,"Drama, Sci-Fi"
413,271,4.0,1990.0,"Action, Adventure, Sci-Fi, War"
152,80,5.0,1990.0,"Action, Comedy, War"
393,742,4.0,1990.0,"Drama, Thriller"
330,172,5.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
19,201,3.0,1980.0,"Action, Adventure, Comedy, Horror"
279,804,4.0,1990.0,Comedy
399,732,2.0,1990.0,"Comedy, Romance"
345,64,5.0,1990.0,Drama
92,475,5.0,1990.0,Drama
363,665,2.0,1990.0,"Action, Horror, Sci-Fi, Thriller"
411,172,5.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
128,210,4.0,1980.0,"Action, Adventure"
401,273,2.0,1990.0,"Action, Crime, Thriller"
416,874,1.0,1990.0,Drama
144,393,4.0,1990.0,Comedy
255,825,1.0,1990.0,"Action, Sci-Fi, Thriller"
360,222,2.0,1990.0,"Action, Adventure, Sci-Fi"
193,750,4.0,1990.0,Drama
7,260,1.0,1990.0,"Action, Mystery, Sci-Fi, Thriller"
21,668,1.0,1980.0,"Action, Horror"
23,518,5.0,1990.0,Drama
284,346,4.0,1990.0,"Crime, Drama"
99,402,4.0,1990.0,"Comedy, Romance, Thriller"
294,1013,2.0,1990.0,"Action, Adventure, Thriller"
98,938,3.0,1990.0,"Comedy, Romance"
41,153,4.0,1980.0,Comedy
184,950,4.0,1990.0,Drama
59,547,3.0,1990.0,Crime
327,1075,4.0,1990.0,Drama
92,291,4.0,1990.0,"Mystery, Thriller"
125,648,4.0,1950.0,"Comedy, Romance"
44,588,4.0,1990.0,"Animation, Children, Musical"
286,1118,1.0,1970.0,Comedy
184,237,4.0,1990.0,"Drama, Romance"
179,346,3.0,1990.0,"Crime, Drama"
14,845,3.0,1990.0,Comedy
375,443,4.0,1960.0,Horror
177,334,3.0,1990.0,"Action, Crime, Mystery"
54,1088,3.0,1990.0,Action
401,322,2.0,1990.0,"Mystery, Thriller"
263,526,5.0,1950.0,"Action, Adventure, Drama"
12,200,1.0,1980.0,Horror
279,184,5.0,1990.0,"Action, Adventure, Comedy, Horror, Sci-Fi"
327,895,3.0,1990.0,"Horror, Thriller"
257,130,2.0,1990.0,Crime
405,997,1.0,1990.0,Comedy
29,270,4.0,1990.0,"Drama, Sci-Fi, Thriller"
194,946,3.0,1980.0,"Animation, Children"
276,156,5.0,1990.0,"Crime, Thriller"
405,232,4.0,1980.0,"Action, Comedy, Western"
160,228,2.0,1980.0,"Action, Adventure, Sci-Fi"
360,496,3.0,1940.0,Drama
94,949,5.0,1990.0,"Drama, Romance"
401,111,4.0,1990.0,"Comedy, Romance"
374,385,4.0,1990.0,"Action, Adventure, Comedy, Romance"
201,92,3.0,1990.0,"Action, Crime, Romance"
85,1021,3.0,1960.0,Drama
345,387,4.0,1990.0,Drama
130,128,4.0,1990.0,"Action, Thriller"
85,632,3.0,1980.0,Drama
95,550,4.0,1990.0,"Action, Thriller"
405,1100,1.0,1990.0,"Comedy, Drama, Romance"
30,538,4.0,1990.0,"Animation, Children, Musical"
327,418,3.0,1950.0,"Animation, Children, Musical"
223,143,4.0,1960.0,Musical
406,651,3.0,1980.0,"Action, Drama, War"
311,775,3.0,1990.0,"Comedy, Drama, Romance"
7,675,5.0,1920.0,Horror
207,1197,4.0,1990.0,"Comedy, Drama"
347,182,5.0,1990.0,"Crime, Drama"
49,11,3.0,1990.0,"Crime, Thriller"
92,728,3.0,1990.0,"Comedy, Sci-Fi"
343,38,3.0,1990.0,"Sci-Fi, Thriller"
293,751,3.0,1990.0,"Action, Romance, Thriller"
320,252,2.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
331,503,4.0,1970.0,Drama
344,172,4.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
203,50,5.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
